Organism_ID,Pit,Phylum,Organism,code
2496746.0,4.082771828944564,Proteobacteria,Mesorhizobium sp. M2A.F.Ca.ET.039.01.1.1 (Strain: M2A.F.Ca.ET.039.01.1.1),1
2496747.0,4.085321742177046,Proteobacteria,Mesorhizobium sp. M2A.F.Ca.ET.040.01.1.1 (Strain: M2A.F.Ca.ET.040.01.1.1),1
2496748.0,4.0828958517403855,Proteobacteria,Mesorhizobium sp. M2A.F.Ca.ET.037.01.1.1 (Strain: M2A.F.Ca.ET.037.01.1.1),1
2496749.0,4.082682986330634,Proteobacteria,Mesorhizobium sp. M2A.F.Ca.ET.067.02.1.1 (Strain: M2A.F.Ca.ET.067.02.1.1),1
2496750.0,4.083186561084382,Proteobacteria,Mesorhizobium sp. M1E.F.Ca.ET.063.01.1.1 (Strain: M1E.F.Ca.ET.063.01.1.1),1
2496751.0,4.084471418632791,Proteobacteria,Mesorhizobium sp. M8A.F.Ca.ET.059.01.1.1 (Strain: M8A.F.Ca.ET.059.01.1.1),1
2496752.0,4.080676366233323,Proteobacteria,Mesorhizobium sp. M4B.F.Ca.ET.049.02.1.2 (Strain: M4B.F.Ca.ET.049.02.1.2),1
2496753.0,4.085543696580878,Proteobacteria,Mesorhizobium sp. M1A.F.Ca.ET.072.01.1.1 (Strain: M1A.F.Ca.ET.072.01.1.1),1
2496754.0,4.081310833670421,Proteobacteria,Mesorhizobium sp. M4A.F.Ca.ET.050.02.1.1 (Strain: M4A.F.Ca.ET.050.02.1.1),1
2496755.0,4.079103331788755,Proteobacteria,Mesorhizobium sp. M4B.F.Ca.ET.013.02.1.1 (Strain: M4B.F.Ca.ET.013.02.1.1),1
2496756.0,4.082725510215876,Proteobacteria,Mesorhizobium sp. M8A.F.Ca.ET.023.01.1.1 (Strain: M8A.F.Ca.ET.023.01.1.1),1
2496757.0,4.084586990841673,Proteobacteria,Mesorhizobium sp. M8A.F.Ca.ET.021.01.1.1 (Strain: M8A.F.Ca.ET.021.01.1.1),1
2496758.0,4.081090676440528,Proteobacteria,Mesorhizobium sp. M2A.F.Ca.ET.015.02.1.1 (Strain: M2A.F.Ca.ET.015.02.1.1),1
2496760.0,4.082170773656152,Proteobacteria,Mesorhizobium sp. M1A.F.Ca.IN.022.05.2.1 (Strain: M1A.F.Ca.IN.022.05.2.1),1
2496762.0,4.081988048544323,Proteobacteria,Mesorhizobium sp. M1A.F.Ca.IN.020.30.1.1 (Strain: M1A.F.Ca.IN.020.30.1.1),1
2496763.0,4.082293367057955,Proteobacteria,Mesorhizobium sp. M1A.F.Ca.IN.020.32.1.1 (Strain: M1A.F.Ca.IN.020.32.1.1),1
2496765.0,4.08380866833958,Proteobacteria,Mesorhizobium sp. M1A.F.Ca.IN.020.06.1.1 (Strain: M1A.F.Ca.IN.020.06.1.1),1
2496768.0,4.084480281383434,Proteobacteria,Mesorhizobium sp. M5C.F.Cr.IN.023.01.1.1 (Strain: M5C.F.Cr.IN.023.01.1.1),1
2496770.0,4.085149642582563,Proteobacteria,Mesorhizobium sp. M5C.F.Ca.IN.020.29.1.1 (Strain: M5C.F.Ca.IN.020.29.1.1),1
2496771.0,4.0855716638117405,Proteobacteria,Mesorhizobium sp. M5C.F.Ca.IN.020.32.2.1 (Strain: M5C.F.Ca.IN.020.32.2.1),1
2496772.0,4.087166034589359,Proteobacteria,Mesorhizobium sp. M5C.F.Ca.IN.020.14.1.1 (Strain: M5C.F.Ca.IN.020.14.1.1),1
2496778.0,4.0839877514126846,Proteobacteria,Mesorhizobium sp. M7A.F.Ca.MR.245.00.0.0 (Strain: M7A.F.Ca.MR.245.00.0.0),1
2496779.0,4.088315123436129,Proteobacteria,Mesorhizobium sp. M7A.F.Ca.MR.362.00.0.0 (Strain: M7A.F.Ca.MR.362.00.0.0),1
2496785.0,4.084155336939982,Proteobacteria,Mesorhizobium sp. M7A.T.Ca.TU.009.01.3.1 (Strain: M7A.T.Ca.TU.009.01.3.1),1
2496787.0,4.079669434744235,Proteobacteria,Mesorhizobium sp. M2C.T.Ca.TU.009.01.2.1 (Strain: M2C.T.Ca.TU.009.01.2.1),1
2496788.0,4.078109565898601,Proteobacteria,Mesorhizobium sp. M2C.T.Ca.TU.002.02.1.1 (Strain: M2C.T.Ca.TU.002.02.1.1),1
2496789.0,4.084930424585067,Proteobacteria,Mesorhizobium sp. M6A.T.Ca.TU.002.02.2.1 (Strain: M6A.T.Ca.TU.002.02.2.1),1
2496790.0,4.084418303277691,Proteobacteria,Mesorhizobium sp. M7A.T.Ca.TU.009.01.3.2 (Strain: M7A.T.Ca.TU.009.01.3.2),1
2496794.0,4.081872323524946,Proteobacteria,Mesorhizobium sp. USDA-HM6 (Strain: USDA-HM6),1
2496795.0,4.0809227741042156,Proteobacteria,Mesorhizobium sp. M1A.T.Ca.IN.004.03.1.1 (Strain: M1A.T.Ca.IN.004.03.1.1),1
2496836.0,4.003705173420254,Actinobacteria,Streptomyces sp. MK-45 (Strain: MK45),48
2496842.0,4.152330387739208,Actinobacteria,Alloscardovia sp. GLDI4/2 (Strain: GLDI4/2),48
2496849.0,4.108361811983029,Proteobacteria,Pseudomonas sp. C 49-2 (Strain: C 49-2),1
2496865.0,4.144716400484892,Bacteroidetes,Maribacter sp. MJ134 (Strain: MJ134),29
2496866.0,4.151959065837031,Bacteroidetes,Nonlabens sp. MJ115 (Strain: MJ115),29
2496867.0,4.08388183671131,Actinobacteria,Flaviflexus sp. H23T48 (Strain: H23T48),48
2496871.0,4.083152061543255,Proteobacteria,Rhizobacter sp. S-16 (Strain: S-16),1
2497325.0,3.9942501465580857,Euryarchaeota,Halorubrum sp. BOL3-1 (Strain: BOL3-1),63
2497436.0,4.146369127726096,Proteobacteria,Enterobacter sp. WCHEn090040 (Strain: WCHEn090040),1
2497480.0,4.137871550065728,Bacteroidetes,Flavobacterium sp. GSN2 (Strain: GSN2),29
2497483.0,4.134943111421983,Bacteroidetes,Flavobacterium sp. RB1N8 (Strain: RB1N8),29
2497487.0,4.1357861622522245,Bacteroidetes,Flavobacterium sp. RSP49 (Strain: RSP49),29
2497681.0,4.1458992875185166,Cyanobacteria,Microcystis aeruginosa NIES-4285 (Strain: NIES-4285),49
2497683.0,4.072567646972961,Proteobacteria,Desulfovibrio sp. DS-1 (Strain: DS-1),1
2497684.0,4.129336611683722,Proteobacteria,Pantoea sp. YU22 (Strain: YU22),1
2497685.0,4.064529747464701,Proteobacteria,Xanthomonas axonopodis pv. eucalyptorum (Strain: LPF 602),1
2497686.0,4.113584525894244,Proteobacteria,Candidimonas sp. SYP-B2681 (Strain: SYP-B2681),1
2497688.0,4.1422746214917705,Firmicutes,Staphylococcus sp. SKL71187 (Strain: SKL71187),40
2497750.0,4.149651781042299,Firmicutes,Bacillus sp. SAJ1 (Strain: SAJ1),40
2497860.0,4.143328795674724,Firmicutes,Cellulosilyticum sp. WCF-2 (Strain: WCF-2),40
2497863.0,4.101976464835324,Proteobacteria,Janthinobacterium sp. 17J80-10 (Strain: 17J80-10),1
2497875.0,4.146934272720687,Proteobacteria,Enterobacter chuandaensis (Strain: WCHEn090028),1
2497878.0,3.9874424884452937,Actinobacteria,Nocardioides sp. 130 (Strain: 130),48
2497879.0,4.149197773016186,Proteobacteria,Colwellia sp. Arc7-635 (Strain: Arc7-635),1
2497989.0,4.141323843882809,Bacteroidetes,Candidatus Ornithobacterium hominis (Strain: OH-22767),29
2498093.0,4.18130904845699,Bacteroidetes,Muribaculaceae bacterium (Strain: NM77_A26),29
2498107.0,4.168923153473813,Proteobacteria,Legionella sp. km535 (Strain: km535),1
2498110.0,4.161908026023306,Proteobacteria,Legionella sp. km714 (Strain: km714),1
2498111.0,4.157535409670063,Proteobacteria,Legionella sp. km772 (Strain: km772),1
2498113.0,4.157773713517748,Proteobacteria,Pragia sp. CF-458 (Strain: CF-458),1
2498117.0,4.093981023468921,Proteobacteria,Campylobacter sp. US18a (Strain: US18a),1
2498119.0,4.09573029566244,Proteobacteria,Campylobacter sp. US25a (Strain: US25a),1
2498120.0,4.089641135435143,Proteobacteria,Campylobacter sp. US33a (Strain: US33a),1
2498122.0,4.092340687696239,Proteobacteria,Campylobacter sp. US50a (Strain: US50a),1
2498124.0,4.0936891948330105,Proteobacteria,Campylobacter sp. US53 (Strain: US53),1
2498127.0,4.095328762107954,Proteobacteria,Campylobacter sp. CH165 (Strain: CH165),1
2498128.0,4.094474072588673,Proteobacteria,Campylobacter sp. CH182 (Strain: CH182),1
2498129.0,4.095576699493418,Proteobacteria,Campylobacter sp. CH185 (Strain: CH185),1
2498135.0,3.9724143530207203,Actinobacteria,Streptomonospora sp. M2 (Strain: M2),48
2498145.0,4.139419170515712,Firmicutes,Lysinibacillus sp. SYSU K30002 (Strain: SYSU K30002),40
2498450.0,4.112221187799445,Proteobacteria,Pseudomonas sp. PAMC 29040 (Strain: KS1-3),1
2498559.0,4.044782543179714,Proteobacteria,Paracoccus sp. JC 501 (Strain: JC 501),1
2498845.0,4.143675937349816,Firmicutes,Cerasibacillus sp. CC-CFT480 (Strain: CC-CFT480),40
2498846.0,4.017474824880051,Actinobacteria,Aeromicrobium sp. CC-CFT486 (Strain: CC-CFT486),48
2498847.0,4.021896148053409,Proteobacteria,Quisquiliibacterium sp. CC-CFT501 (Strain: CC-CFT501),1
2498848.0,4.114354935575853,Proteobacteria,Pseudomonas sp. MPC6 (Strain: MPC6),1
2498849.0,3.9846514577647096,Actinobacteria,Labedella phragmitis (Strain: 11W25H-1),48
2498850.0,3.9859874851474872,Actinobacteria,Labedella populi (Strain: 8H24J-4-2),48
2498856.0,4.151791520345714,Firmicutes,Halobacillus sp. SKP4-6 (Strain: SKP4-6),40
2498859.0,4.1147977447629405,Proteobacteria,Halomonas sp. RC (Strain: RC),1
2498860.0,4.115306014257619,Proteobacteria,Halomonas sp. JCM 18142 (Strain: JCM 18142),1
2498892.0,4.152436201425072,Bacteroidetes,Maribacter sp. PoM-212 (Strain: PoM-212),29
2499077.0,4.149587851078191,Firmicutes,Bacillus sp. VKPM B-3276 (Strain: VKPM B-3276),40
2499078.0,4.158812781030573,Proteobacteria,Vibrio sp. BEI176 (Strain: BEI176),1
2499213.0,4.1484311013190895,Firmicutes,Bacillus sp. BD59S (Strain: BD59S),40
2499626.0,4.1349166286396875,Proteobacteria,Rheinheimera sp. YQF-1 (Strain: yqf_1),1
2499627.0,4.0947334973952145,Proteobacteria,Agrobacterium sp. CNPSo 2736 (Strain: CNPSo 2736),1
2499688.0,4.137781874130537,Firmicutes,Bacillus sp. M5HDSG1-1 (Strain: M5HDSG1-1),40
2499833.0,4.087804760474752,Proteobacteria,Aliishimia ponticola (Strain: MYP11),1
2499834.0,4.01837206004807,Proteobacteria,Rhodobacteraceae bacterium CCMM004 (Strain: CCMM004),1
2499835.0,4.018586213661784,Proteobacteria,Rubrivivax sp. ICH-3 (Strain: ICH-3),1
2499851.0,4.029489616703206,Proteobacteria,Inhella sp. CCP-18 (Strain: CCP-18),1
2499852.0,3.976341691481862,Proteobacteria,Methylobacterium sp. TER-1 (Strain: TER-1),1
2500160.0,4.154995405312138,Proteobacteria,Leucothrix sp. C3212 (Strain: C3212),1
2500177.0,3.9498998386865223,Actinobacteria,Streptomyces sp. Z26 (Strain: Z26),48
2500179.0,4.100793860546822,Proteobacteria,Hwanghaeella grinnelliae (Strain: Gri0909),1
2500518.0,4.082042955114369,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.149.01.1.1 (Strain: M00.F.Ca.ET.149.01.1.1),1
2500522.0,4.081536909130693,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.158.01.1.1 (Strain: M00.F.Ca.ET.158.01.1.1),1
2500523.0,4.082163456542294,Proteobacteria,Mesorhizobium sp. M2E.F.Ca.ET.166.01.1.1 (Strain: M2E.F.Ca.ET.166.01.1.1),1
2500524.0,4.072329966608183,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.170.01.1.1 (Strain: M00.F.Ca.ET.170.01.1.1),1
2500525.0,4.114861118871288,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.186.01.1.1 (Strain: M00.F.Ca.ET.186.01.1.1),1
2500526.0,4.080928762287679,Proteobacteria,Mesorhizobium sp. M2E.F.Ca.ET.209.01.1.1 (Strain: M2E.F.Ca.ET.209.01.1.1),1
2500527.0,4.079300832763381,Proteobacteria,Mesorhizobium sp. M1C.F.Ca.ET.212.01.1.1 (Strain: M1C.F.Ca.ET.212.01.1.1),1
2500528.0,4.082779893526963,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.216.01.1.1 (Strain: M00.F.Ca.ET.216.01.1.1),1
2500529.0,4.084587508395284,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.217.01.1.1 (Strain: M00.F.Ca.ET.217.01.1.1),1
2500530.0,4.080394857493536,Proteobacteria,Mesorhizobium sp. M2E.F.Ca.ET.219.01.1.1 (Strain: M2E.F.Ca.ET.219.01.1.1),1
2500531.0,4.080915621155845,Proteobacteria,Mesorhizobium sp. M00.F.Ca.ET.220.01.1.1 (Strain: M00.F.Ca.ET.220.01.1.1),1
2500532.0,4.042397423158507,Proteobacteria,Paracoccus sp. Arc7-R13 (Strain: Arc7-R13),1
2500533.0,4.088781992748453,Proteobacteria,Pseudorhodobacter sp. S12M18 (Strain: S12M18),1
2500548.0,4.119730603465951,Proteobacteria,Acetobacter sp. B6 (Strain: B6),1
2501295.0,4.116673014688571,Proteobacteria,Dyella sp. M7H15-1 (Strain: M7H15-1),1
2501297.0,4.170581774178244,Bacteroidetes,Hydrotalea sp. AMD,29
2501298.0,4.146572037931191,Proteobacteria,Citrobacter sp. AAK_AS5 (Strain: AAK_AS5),1
2501299.0,4.1485334107108525,Bacteroidetes,Ancylomarina sp. SHSM-M15 (Strain: SHSM-M15),29
2501515.0,4.033396746419923,Proteobacteria,Sinirhodobacter hungdaonensis (Strain: CGMCC 1.12963),1
2501609.0,4.018047864140847,Candidatus Bipolaricaulota,Candidatus Bipolaricaulis sibiricus,53
2502780.0,4.14933292194774,Bacteroidetes,Flaviaesturariibacter sp. 17J68-12 (Strain: 17J68-12),29
2502781.0,4.135429941869132,Bacteroidetes,Hymenobacter sp. 17J68-5 (Strain: 17J68-5),29
2502782.0,4.014375617494666,Actinobacteria,Nocardioides sp. 18JY15-6 (Strain: 18JY15-6),48
2502783.0,3.934304795926534,Actinobacteria,Phycicoccus sp. CMS6Z-2 (Strain: CMS6Z-2),48
2502784.0,4.143141136142809,Bacteroidetes,Flavobacterium sp. 1E403 (Strain: 1E403),29
2502893.0,4.145658996062984,Bacteroidetes,Spirosoma sp. TY50 (Strain: TY50),29
2502980.0,4.143494661189748,Firmicutes,Bacillus sp. CBEL-1 (Strain: CBEL-1),40
2503024.0,4.090862104423294,Proteobacteria,Rhizobium sp. 24NR (Strain: 24NR),1
2505978.0,4.142111628540791,Proteobacteria,Halobacteriovorax sp. Y22 (Strain: Y22),1
2505979.0,4.106222763072601,Proteobacteria,Pseudomonas sp. 11K1 (Strain: 11K1),1
2506149.0,4.1156314006799795,Proteobacteria,Endozoicomonadaceae bacterium GTF-13 (Strain: GTF-13),1
2506420.0,4.126909587477906,Firmicutes,Weissella sp. 26KH-42 (Strain: 26KH-42),40
2506421.0,4.15952206344539,Bacteroidetes,Flavobacterium sp. WWJ-16 (Strain: WWJ-16),29
2506422.0,4.137873521398506,Bacteroidetes,Flavobacterium sp. LLJ-11 (Strain: LLJ-11),29
2506423.0,4.072621510106744,Proteobacteria,Sphingobium sp. CHR27 (Strain: CHR27),1
2506424.0,4.140119623129417,Bacteroidetes,Flavobacterium sp. ICH-30 (Strain: ICH-30),29
2506429.0,4.094247809250945,Proteobacteria,Rhizobium sp. rho-1.1 (Strain: rho-1.1),1
2507060.0,4.144696594585051,Firmicutes,Macrococcus sp. DPC7161 (Strain: DPC7161),40
2507075.0,4.135420527836164,Euryarchaeota,Methanosarcina sp. MSH10X1 (Strain: MSH10X1),63
2507158.0,4.128064383090208,Firmicutes,Lactococcus sp. S-13 (Strain: S-13),40
2507159.0,4.110091519166173,Firmicutes,Clostridium sp. JN-9 (Strain: JN-9),40
2507160.0,4.148788136262658,Firmicutes,Aminipila sp. JN-39 (Strain: JN-39),40
2507161.0,4.106155558192269,Firmicutes,Sporanaerobacter sp. JN28 (Strain: NJN-17),40
2507162.0,4.148010616303898,Firmicutes,Caproiciproducens sp. NJN-50 (Strain: NJN-50),40
2507538.0,4.14959556097696,Bacteroidetes,Muriicola sp. MMS17-SY002 (Strain: MMS17-SY002),29
2507556.0,4.140221031962282,Thaumarchaeota,Candidatus Nitrosotenuis sp.,65
2507582.0,4.017983886324661,Actinobacteria,Rhodococcus sp. ABRD24 (Strain: ABRD24),48
2507583.0,4.127941079515073,Proteobacteria,Pantoea sp. R102 (Strain: R102),1
2507584.0,4.148205323784665,Proteobacteria,Enterobacteriaceae bacterium ML5 (Strain: ML5),1
2507935.0,4.153819414555254,Firmicutes,Cohnella sp. HS21 (Strain: HS21),40
2508306.0,4.091713007088537,Proteobacteria,Leisingera sp. NJS201 (Strain: NJS201),1
2508307.0,4.089925917860328,Proteobacteria,Leisingera sp. NJS204 (Strain: NJS204),1
2508325.0,4.019347812115277,Proteobacteria,Luteimonas sp. 1626 (Strain: 1626),1
2508525.0,4.140924719815822,Firmicutes,Geobacillus sp. PK12 (Strain: PK12),40
2508540.0,4.119413250081125,Bacteroidetes,Polaribacter sp. IC073 (Strain: IC073),29
2508572.0,4.055452403179861,Proteobacteria,Stenotrophomonas sp. MA5 (Strain: MA5),1
2508687.0,4.144359793031334,Proteobacteria,Candidatus Thioglobus sp. NP1 (Strain: NP1),1
2508719.0,4.166404650388647,Bacteroidetes,Lacibacter sp. TTM-7 (Strain: TTM-7),29
2508720.0,4.0921711374274174,Verrucomicrobia,Lacunisphaera sp. TWA-58 (Strain: TWA-58),18
2508721.0,4.166526456085165,Bacteroidetes,Filimonas sp. TTM-71 (Strain: TTM-71),29
2508867.0,4.183570873391165,Bacteroidetes,Prevotella sp. A2672 (Strain: A2672),29
2508877.0,4.150505662800364,Proteobacteria,Idiomarina sp. 29L (Strain: 29L),1
2508878.0,4.139024783408919,Chlorobi,Chlorobaculum sp. 24CR (Strain: 24CR),28
2508879.0,4.149716505636785,Proteobacteria,Colwellia sp. C1TZA3 (Strain: C1TZA3),1
2508880.0,4.033604710056238,Actinobacteria,Salinibacterium sp. UTAS2018 (Strain: UTAS2018),48
2508885.0,4.1321955892254305,Firmicutes,Vagococcus sp. 2B-2 (Strain: 2B-2),40
2508984.0,4.125169255964866,Candidatus Aminicenantes,Candidatus Saccharicenans subterraneum,53
2508997.0,3.989286134182941,Actinobacteria,Actinomadura sp. 14C53 (Strain: 14C53),48
2508998.0,3.954306678737288,Actinobacteria,Frigoribacterium sp. ACAM 257 (Strain: ACAM 257),48
2509005.0,4.118982693933253,Bacteroidetes,Apibacter sp. AL1 (Strain: AL1),29
2509009.0,4.147693983307606,Firmicutes,Bacillus sp. 007/AIA-02/001 (Strain: 007/AIA-02/001),40
2509225.0,4.055360139034228,Euryarchaeota,Haloarcula sp. MD-130 (Strain: MD130-1),63
2509240.0,4.171702118016573,Firmicutes,Blautia sp. KGMB01111 (Strain: KGMB01111),40
2509241.0,4.165410887869286,Bacteroidetes,Cytophagaceae bacterium CAR-16 (Strain: CAR-16),29
2509362.0,3.924376926402317,Deinococcus-Thermus,Thermus sp. CFH 72773T (Strain: CFH 72773T),35
2509434.0,4.072309513599132,Proteobacteria,Verminephrobacter sp. Larva24 (Strain: Larva24),1
2509455.0,3.9722643700273204,Actinobacteria,Agromyces sp. FW100M-8 (Strain: FW100M-8),48
2509456.0,4.144708647572033,Firmicutes,Paenibacillus sp. FW100M-2 (Strain: FW100M-2),40
2509457.0,3.936737748096217,Actinobacteria,Xylanimicrobium sp. FW10M-9 (Strain: FW10M-9),48
2509458.0,4.0021609326465715,Actinobacteria,Microbacterium sp. DFW100M-13 (Strain: DFW100M-13),48
2509459.0,3.939575273357069,Actinobacteria,Xylanibacterium sp. 2JSPR-7 (Strain: 2JSPR-7),48
2509614.0,4.08314309080746,Proteobacteria,Rhodoferax sp. CHu59-6-5 (Strain: CHu59-6-5),1
2509673.0,4.14023149581237,Firmicutes,Staphylococcus sp. SNAZ 59 (Strain: SNAZ 59),40
2509675.0,4.126591782619166,Chloroflexi,Ktedonobacterales bacterium SCAWS-G2 (Strain: SCAWS-G2),46
2509717.0,4.07956535682997,Proteobacteria,Ciceribacter sp. F8825 (Strain: F8825),1
2509720.0,4.039182211106392,Actinobacteria,Arthrobacter sp. S39 (Strain: S39),48
2509721.0,4.084231997472413,Actinobacteria,Arthrobacter sp. S41 (Strain: S41),48
2510111.0,4.030035653709245,Actinobacteria,Dermacoccus sp. 147Ba (Strain: 147Ba),48
2510307.0,4.155098411908784,Firmicutes,Lentibacillus sp. SSKP1-9 (Strain: SSKP1-9),40
2510323.0,4.046571902010317,Actinobacteria,Yimella sp. RIT 621 (Strain: RIT621),48
2510645.0,4.062828265518506,Proteobacteria,Tropicimonas sp. IMCC6043 (Strain: IMCC6043),1
2510646.0,4.08367101107386,Proteobacteria,Loktanella sp. IMCC34160 (Strain: IMCC34160),1
2510647.0,4.060550232505344,Proteobacteria,Salipiger sp. IMCC34102 (Strain: IMCC34102),1
2510794.0,4.139167088654872,Bacteroidetes,Flavobacteriaceae bacterium 144Ye (Strain: 144Ye),29
2510796.0,4.125423016665768,Bacteroidetes,Hymenobacter sp. 92R-1 (Strain: 92R-1),29
2510797.0,4.056416109536974,Actinobacteria,Arthrobacter sp. TS-15 (Strain: TS-15),48
2510946.0,4.133455001736403,Firmicutes,Exiguobacterium sp. IPBC4 (Strain: IPBC4),40
2510951.0,4.133092104917787,Firmicutes,Exiguobacterium sp. SH0S7 (Strain: SH0S7),40
2510959.0,4.133695015866467,Firmicutes,Exiguobacterium sp. SH5S13 (Strain: SH5S13),40
2510963.0,4.134358051797147,Firmicutes,Exiguobacterium sp. SL-9 (Strain: SL-9),40
2510978.0,3.9773996482734844,Actinobacteria,Amycolatopsis sp. 8-3EHSu (Strain: 8-3EHSu),48
2511025.0,4.046574346756252,Proteobacteria,Polymorphobacter sp. DJ1R-1 (Strain: DJ1R-1),1
2511130.0,4.087520914489931,Proteobacteria,Paraburkholderia sp. UYCP14C (Strain: UYCPa14C),1
2511170.0,4.157555872756957,Firmicutes,Sporolactobacillus sp. THM7-4 (Strain: THM7-4),40
2511171.0,4.157857823006888,Firmicutes,Sporolactobacillus sp. THM19-2 (Strain: THM19-2),40
2511172.0,4.1524737498405635,Firmicutes,Sporolactobacillus sp. THM7-7 (Strain: THM7-7),40
2511819.0,4.156670366834428,Proteobacteria,Salmonella enterica subsp. enterica serovar Brancaster (Strain: sg_m29),1
2511985.0,4.152250043382109,Proteobacteria,Enterobacter cloacae complex sp. 743-2DZ2F-22B (Strain: 743-2DZ2F-22B),1
2511995.0,4.096773464713166,Proteobacteria,Xanthomonadaceae bacterium AQ6-296 (Strain: AQ6-296),1
2511997.0,4.032104635574228,Euryarchaeota,Halonotius roseus (Strain: F9-27),63
2512113.0,4.1334767664061856,Bacteroidetes,Flavobacterium sp. P3160 (Strain: P3160),29
2512114.0,4.135709339520412,Bacteroidetes,Flavobacterium sp. 270 (Strain: 270),29
2512115.0,4.134361902964924,Bacteroidetes,Flavobacterium sp. 245 (Strain: 245),29
2512117.0,4.034619438542559,Proteobacteria,Caulobacter sp. BK020 (Strain: BK020),1
2512118.0,3.985012966637887,Actinobacteria,Microbacterium sp. BK668 (Strain: BK668),48
2512119.0,4.00193373253326,Actinobacteria,Microbacterium sp. BK664 (Strain: BK664),48
2512120.0,4.098933705040634,Proteobacteria,Rhizobium sp. BK418 (Strain: BK418),1
2512121.0,4.145327047558229,Firmicutes,Fictibacillus sp. BK138 (Strain: BK138),40
2512122.0,4.0416895294860815,Proteobacteria,Sphingomonas sp. BK036 (Strain: BK036),1
2512123.0,3.9930043968063544,Actinobacteria,Streptomyces sp. BK022 (Strain: BK022),48
2512124.0,4.091829205384246,Proteobacteria,Rhizobium sp. BK398 (Strain: BK398),1
2512125.0,4.090359941121039,Proteobacteria,Rhizobium sp. BK251 (Strain: BK251),1
2512127.0,3.9744910399222078,Actinobacteria,Streptomyces sp. BK215 (Strain: BK215),48
2512128.0,3.9822706290905754,Actinobacteria,Streptomyces sp. BK387 (Strain: BK387),48
2512129.0,4.066351286020985,Proteobacteria,Variovorax sp. BK119 (Strain: BK119),1
2512130.0,4.096467639422211,Proteobacteria,Rhizobium sp. BK068 (Strain: BK068),1
2512131.0,3.994041592735684,Proteobacteria,Sphingomonas sp. BK235 (Strain: BK235),1
2512132.0,4.067093163852456,Proteobacteria,Variovorax sp. BK151 (Strain: BK151),1
2512133.0,4.150675178699453,Firmicutes,Paenibacillus sp. BK033 (Strain: BK033),40
2512134.0,4.157905225990056,Firmicutes,Paenibacillus sp. BK673 (Strain: BK673),40
2512135.0,4.096866299362193,Proteobacteria,Rhizobium sp. BK315 (Strain: BK315),1
2512136.0,4.098914931290436,Proteobacteria,Duganella sp. BK054 (Strain: BK054),1
2512137.0,4.002485973962914,Actinobacteria,Streptomyces sp. BK042 (Strain: BK042),48
2512141.0,3.9638197459210334,Actinobacteria,Plantactinospora sp. CNZ321 (Strain: CNZ321),48
2512143.0,3.9685543907841794,Actinobacteria,Nocardiopsis sp. CNZ304 (Strain: CNZ304),48
2512144.0,3.9496256672797903,Actinobacteria,Micromonospora sp. CNZ303 (Strain: CNZ303),48
2512145.0,3.9996754367466516,Actinobacteria,Streptomyces sp. CNZ301 (Strain: CNZ301),48
2512146.0,3.954563955041945,Actinobacteria,Micromonospora sp. CNZ295 (Strain: CNZ295),48
2512147.0,3.9516421049907153,Actinobacteria,Streptomyces sp. CNZ288 (Strain: CNZ288),48
2512148.0,4.021310819931089,Actinobacteria,Actinopolyspora sp. DSM 45956 (Strain: DSM 45956),48
2512149.0,4.100509762298607,Proteobacteria,Rhizobium sp. BK376 (Strain: BK376),1
2512150.0,3.978044817039528,Actinobacteria,Streptomyces sp. BK208 (Strain: BK208),48
2512151.0,3.9908327297288597,Actinobacteria,Streptomyces sp. BK438 (Strain: BK438),48
